id;X;Y;Area;Population
1;29,010067681000066;41,005568511000035;0,000000000000000;0,000000000000000
2;29,041712288000042;40,981627253000056;502,736702119127074;0,000000000000000
3;29,040079313000035;41,001498561000062;509,980418892715193;0,000000000000000
4;29,081425379000052;40,985385839000060;65000,000000000000000;0,000000000000000
5;29,038658510000062;40,972710324000047;552,857285649390178;0,000000000000000
6;29,048300854000047;40,987947941000073;560,704114996260387;0,000000000000000
7;29,086067221000064;40,963298776000045;563,005324360847453;0,000000000000000
8;29,066169492000029;40,974014455000031;579,470233036941863;0,000000000000000
9;29,075019593000036;40,961101098000029;579,662287064591283;0,000000000000000
10;29,043696808000050;40,994285663000028;588,636480687038556;0,000000000000000
11;29,068263800000068;40,966479300000060;594,892329679572299;0,000000000000000
12;29,057215853000059;40,974294863000068;596,764038280288332;0,000000000000000
13;29,031855400000040;41,006107850000035;598,225388522945082;0,000000000000000
14;29,054627450000055;40,974646000000064;616,740391640329676;0,000000000000000
15;29,083995529000049;40,963854204000029;618,798841470690377;0,000000000000000
16;29,037946641000076;40,986347102000025;624,611585460254446;0,000000000000000
17;29,042414205000057;40,980990630000065;633,804892865655120;0,000000000000000
18;29,100294018000056;40,965925901000048;647,378618833038786;0,000000000000000
19;29,042055173000051;40,994783677000044;648,344498382932102;0,000000000000000
20;29,053564950000066;40,969290600000079;653,417903475356752;0,000000000000000
21;29,037324963000060;40,998616698000035;656,297630925067210;0,000000000000000
22;29,084303567000063;40,970576500000050;680,364968709249069;0,000000000000000
23;29,045149415000026;40,996182403000034;704,951778545339607;0,000000000000000
24;29,098424020000039;40,977806598000029;70000,000000000000000;0,000000000000000
25;29,026647698000033;40,995944052000027;738,877147549082110;0,000000000000000
26;29,083513191000065;40,960853264000036;749,158792919279904;0,000000000000000
27;29,105881067000041;40,958706433000032;763,752711962559147;0,000000000000000
28;29,083338690000062;40,964316492000080;818,167205702817114;0,000000000000000
29;29,042608708000046;41,009284839000031;826,985215577293161;0,000000000000000
30;29,023114541000041;40,999364568000033;50000,000000000000000;0,000000000000000
31;29,049653501000023;40,997586734000038;866,546698241116701;0,000000000000000
32;29,076383645000078;40,980873221000024;891,012043745155211;0,000000000000000
33;29,083244378000074;40,969705664000060;899,373501063487538;0,000000000000000
34;29,067576300000042;40,969987600000024;913,541819477715762;0,000000000000000
35;29,042141837000031;40,970974367000053;927,392068701012022;0,000000000000000
36;29,036702418000061;40,996965360000047;951,347779793804534;0,000000000000000
37;29,048667600000044;40,984538925000038;969,229782426162160;0,000000000000000
38;29,034335231000057;40,991219575000059;20000,000000000000000;0,000000000000000
39;29,069313644000033;40,977873380000062;993,594863333635544;0,000000000000000
40;29,040954888000044;41,005725998000059;1032,432309783415576;0,000000000000000
41;29,083083075000047;40,961917366000080;1094,237155096399647;0,000000000000000
42;29,038219444000049;40,985347393000040;1158,072195900774659;0,000000000000000
43;29,048768661000054;41,000027250000073;1161,333601910748030;0,000000000000000
44;29,033248095000033;41,008339969000076;1164,637200863649241;0,000000000000000
45;29,063596121000046;40,984259036000026;1183,867572154005984;0,000000000000000
46;29,044806739000023;40,974357526000063;1188,410105847279738;0,000000000000000
47;29,097980193000069;40,973427268000080;1188,542275266162733;0,000000000000000
48;29,031616246000056;40,983976525000060;1277,168444438830193;0,000000000000000
49;29,034669913000073;41,001290425000036;20000,000000000000000;0,000000000000000
50;29,043690888000071;41,009582249000061;1307,783611398402854;0,000000000000000
51;29,037181654000051;41,011993178000068;1311,087124087724987;0,000000000000000
52;29,081616837000070;40,963898095000047;1412,118598926376080;0,000000000000000
53;29,048579649000033;40,980260000000044;1447,393235741536955;0,000000000000000
54;29,043241551000051;40,989927674000057;1547,537655501329937;0,000000000000000
55;29,076709491000031;40,978540583000040;1588,811256647146593;0,000000000000000
56;29,087096625000072;40,984162899000069;1625,228488880943587;0,000000000000000
57;29,099984274000064;40,967404705000035;1765,353674921544780;0,000000000000000
58;29,043616761000067;40,987588743000060;1777,083854665824447;0,000000000000000
59;29,080307156000060;40,970765116000052;1825,831261592024930;0,000000000000000
60;29,085581509000065;40,980694885000048;1874,073370396355813;0,000000000000000
61;29,084827858000040;40,987091507000059;1930,592941724910588;0,000000000000000
62;29,036009311000043;40,986531746000026;1956,604751665943468;0,000000000000000
63;29,042313803000070;40,991170174000047;1990,624040698095769;0,000000000000000
64;29,092691918000071;40,979298280000080;2059,133442318407560;0,000000000000000
65;29,058149417000038;40,989120302000060;2065,144850697859511;0,000000000000000
66;29,088456465000036;40,983627657000056;2087,811724794571091;0,000000000000000
67;29,041869375000033;41,005094893000035;2098,358387294460954;0,000000000000000
68;29,074379201000056;40,985054893000040;2135,727464822840375;0,000000000000000
69;29,028052002000038;40,996224881000046;2156,084423753108240;0,000000000000000
70;29,089730514000053;40,968080384000075;2193,700502190003590;0,000000000000000
71;29,086706086000049;40,978546079000068;2245,839530721942992;0,000000000000000
72;29,086084228000061;40,979570031000037;2291,673696889874464;0,000000000000000
73;29,059074899000052;40,975130870000044;2337,958108728612842;0,000000000000000
74;29,046857097000043;40,975982472000055;2381,941595985360436;0,000000000000000
75;29,073515339000039;40,987598526000056;2425,895588749190665;0,000000000000000
76;29,098018697000043;40,957575428000041;2466,740493000597326;0,000000000000000
77;29,050804429000038;40,969140047000053;2518,664920817947404;0,000000000000000
78;29,088135061000060;40,986057640000070;2544,644169314574810;0,000000000000000
79;29,079116860000056;40,981694630000050;2603,801405398487987;0,000000000000000
80;29,052546732000053;40,981577109000057;2685,804839439037551;0,000000000000000
81;29,025210529000049;40,982294590000038;2715,331033707371716;0,000000000000000
82;29,028670923000050;40,986367848000043;2721,123744000367424;0,000000000000000
83;29,087939912000024;40,959183884000026;2739,291834546385871;0,000000000000000
84;29,093087079000043;40,968307467000045;2766,996221826626879;0,000000000000000
85;29,038798654000061;40,990084100000047;2775,051530256420392;0,000000000000000
86;29,054173081000044;40,991110340000034;2896,131058411973299;0,000000000000000
87;29,042899637000062;40,975130089000061;2904,019734882811917;0,000000000000000
88;29,089316136000036;40,959873371000072;3061,593092773783155;0,000000000000000
89;29,087663332000034;40,985234307000042;3062,246628737734682;0,000000000000000
90;29,030738925000037;41,000482215000034;85000,000000000000000;0,000000000000000
91;29,035306171000059;41,007690438000054;3192,984517178233091;0,000000000000000
92;29,070968376000053;40,981705370000043;3332,196389239770269;0,000000000000000
93;29,034967081000048;41,006082781000032;3345,177162475610203;0,000000000000000
94;29,092343984000024;40,971561948000044;3380,370928272411675;0,000000000000000
95;29,038093779000064;41,009170545000075;3440,989443204704457;0,000000000000000
96;29,025794938000047;40,988440348000040;3448,341104103324597;0,000000000000000
97;29,036514026000077;40,991930964000062;3449,550861903677287;0,000000000000000
98;29,088495729000044;40,963925414000073;3549,919664977033790;0,000000000000000
99;29,048323428000060;40,982577159000073;3565,468390048034507;0,000000000000000
100;29,064599657000031;40,965525563000028;3620,497179914553726;0,000000000000000
101;29,097531445000072;40,970864270000050;3632,012043628703850;0,000000000000000
102;29,042872509000063;40,973303221000037;3688,547019771453051;0,000000000000000
103;29,076578201000075;40,975233787000036;3756,357065449168203;0,000000000000000
104;29,033459099000027;40,994507869000074;3791,584455844604690;0,000000000000000
105;29,095276964000050;40,963915295000049;3834,787777173175073;0,000000000000000
106;29,082643305000033;40,978406971000027;3969,818225508685828;0,000000000000000
107;29,027165413000034;40,984251623000034;4038,607790769007806;0,000000000000000
108;29,061807000000044;40,980224800000030;4072,461366990427450;0,000000000000000
