OriginID,DestinationID,Total_TruckingDuration
1,425,2.034122100662798
1,409,2.0437490796547313
1,4,2.0599289307505666
1,441,2.1042376331150043
1,717,2.111524819845785
1,442,2.1263246315401436
1,5,2.13691293232422
1,34,2.164076644916734
1,426,2.1803599745134643
1,410,2.1878123697551604
1,131,2.1999656305663047
1,378,2.2308631148041114
1,616,2.305700705764064
1,651,2.3160415900321336
1,458,2.3245162240013575
1,715,2.3256878918048485
1,427,2.3336144261356484
1,668,2.339492261812401
1,411,2.3410158498524467
1,379,2.3479059205013604
1,530,2.3742906336068366
1,380,2.376023835707741
1,171,2.39110584684044
1,563,2.4148244138844395
1,581,2.4151985463374
1,169,2.4155818471944377
1,443,2.420291547136913
1,361,2.4236449235030353
1,733,2.4251992186672178
1,516,2.447478768374802
1,487,2.476315354027622
1,634,2.4902161356708277
1,393,2.4937233723127905
1,11,2.4959668878675525
1,395,2.5030650145829902
1,501,2.5115484491949487
1,531,2.5161651637582545
1,664,2.5196388535112146
1,573,2.5271206380618603
1,428,2.5526407771400765
1,412,2.5828296131098085
1,473,2.5886339424288627
1,53,2.5944709525619087
1,629,2.6004002928353755
1,363,2.607201745044863
1,346,2.6201621950928597
1,394,2.6466071537673534
1,72,2.6483194310723577
1,685,2.6505116095819643
1,396,2.659625495911149
1,413,2.6918835376868295
1,599,2.6975087766346593
1,547,2.703837081951404
1,381,2.743048604649141
1,546,2.743099717482623
1,764,2.7779988103508604
1,61,2.783536304108006
1,617,2.815332250265814
1,652,2.8187297000698432
1,362,2.8326958583450637
1,748,2.844698345656724
1,747,2.858193586946753
1,397,2.8638089071431034
1,330,2.8842786076690685
1,777,2.884569826424108
1,37,2.896786592518341
1,365,2.911550473603935
1,488,2.9157913376814615
1,107,2.9198064200232423
1,163,2.92105643358746
1,172,2.921356312308931
1,502,2.9289331339232225
1,564,2.930145275463106
1,698,2.9353542131800134
1,731,2.936074365365822
1,517,2.9524461608933774
1,382,2.9597537218462366
1,398,2.9726501497665825
1,762,2.9887190255466174
1,790,2.995671196076564
1,377,3.00494105171499
1,331,3.0051611938314213
1,787,3.0309881169737487
1,444,3.039131840844015
1,583,3.0567901981870658
1,565,3.0627006746864756
1,532,3.06393222438844
1,139,3.07599461331273
1,414,3.0768384379418574
1,136,3.0789010346680286
1,364,3.0810203231020727
1,383,3.0822597928312447
1,701,3.0928250028429907
1,734,3.100688739797455
1,141,3.1028773787132353
1,497,3.131671971939978
1,96,3.136328551677742
1,548,3.1414793662563376
1,345,3.1460826499224055
1,635,3.1503578341042204
1,459,3.184946601560857
1,317,3.1935476685987254
1,596,3.194223773347035
1,347,3.222049916802288
1,366,3.2382772248873297
1,76,3.2773187159733204
1,474,3.278982509763073
1,367,3.326117219474603
1,600,3.33525033751663
1,332,3.3407022981309558
1,681,3.3436581126455582
1,702,3.348883284905605
1,399,3.3520003962820133
1,687,3.3749232131347613
1,582,3.3792726787157203
1,166,3.3792837044573454
1,618,3.4045914090457217
1,601,3.4241521753646462
1,749,3.4555401150925986
1,489,3.466264323907059
1,349,3.4700486487616415
1,540,3.5008324320888526
1,19,3.501304870055497
1,350,3.506621845271528
1,814,3.5073442947315923
1,115,3.5174401128324435
1,304,3.547614033669088
1,348,3.556601260630517
1,718,3.5610289189623416
1,763,3.563155701604183
1,776,3.57389184805376
1,460,3.5815775346292926
1,566,3.582664606252753
1,765,3.592104732299112
1,803,3.6019538126642368
1,333,3.603908123853668
1,384,3.618591237346207
1,533,3.627070056311962
1,802,3.6349767304050067
1,619,3.6360359041596455
1,518,3.637939377429204
1,351,3.647215519631499
1,335,3.6631922940900608
1,584,3.6698806616275705
1,735,3.682703457213903
1,129,3.699102263527582
1,368,3.7191518541861135
1,475,3.7219903856978505
1,319,3.7267585438123736
1,430,3.735647247049432
1,334,3.7439625585147125
1,84,3.7510855615437078
1,503,3.7611539488450205
1,669,3.7639864086029617
1,38,3.8098829262436413
1,792,3.819727760661514
1,686,3.842758220723824
1,305,3.848868284156337
1,128,3.8611721162755215
1,321,3.861276630993524
1,636,3.8664152562020897
1,549,3.870550028901931
1,746,3.8929522429275516
1,429,3.894272599576901
1,33,3.8953105649444533
1,670,3.902365834187872
1,719,3.902528394016539
1,779,3.9061489070510045
1,791,3.9191531673409647
1,123,3.9230560506832246
1,780,3.9299219526450644
1,400,3.9414773695623606
1,602,3.9439210195112673
1,519,3.9474071753254907
1,653,3.9522623632074696
1,445,3.956463547016441
1,703,3.95728512198441
1,504,3.959068945778668
1,44,4.024986984636087
1,534,4.025397105361263
1,320,4.025858142960641
1,817,4.027652223617931
1,461,4.034512492847629
1,292,4.042562481988319
1,415,4.047868038519871
1,307,4.065543908132935
1,714,4.071208881415536
1,567,4.099979977378742
1,91,4.104539155052678
1,778,4.108351264038485
1,490,4.111273675319612
1,10,4.113008925745492
1,143,4.128360909633489
1,789,4.159157626758024
1,505,4.166740630426222
1,7,4.18848193310273
1,160,4.190826340815919
1,352,4.195770462511813
1,730,4.2090073374475585
1,677,4.218706728311669
1,336,4.220531165007682
1,511,4.22204132638838
1,322,4.260470431097087
1,294,4.278683708024339
1,476,4.290962299149909
1,620,4.305347974447647
1,62,4.309955087327341
1,704,4.334380836803649
1,157,4.341691256758611
1,671,4.341768773558665
1,637,4.346835649508518
1,550,4.348499775309577
1,268,4.354634034488129
1,282,4.359278438985373
1,823,4.37479409011746
1,697,4.3755860900823125
1,828,4.381512526843305
1,751,4.409954343108419
1,520,4.414833525282309
1,720,4.423505803307201
1,585,4.433628398230459
1,306,4.43376645571368
1,721,4.44791066026316
1,638,4.451186454312972
1,281,4.476089181467664
1,805,4.4774262259939
1,446,4.479713798278655
1,293,4.487015234909856
1,103,4.487634796399703
1,118,4.497156288778743
1,462,4.502370734010732
1,535,4.542199829342827
1,385,4.5529422112339555
1,9,4.585492075082811
1,654,4.600046575144754
1,818,4.605278684839435
1,270,4.611778833532005
1,369,4.613197998791736
1,447,4.6232129128297865
1,477,4.632668392625995
1,655,4.637061102666004
1,829,4.6424134182701025
1,737,4.643190733337925
1,337,4.652787399925827
1,401,4.657551101810478
1,360,4.659822158134714
1,99,4.690997846005668
1,416,4.696716394189753
1,269,4.7038465919357035
1,689,4.715771838142226
1,506,4.729724864850445
1,102,4.744048138464927
1,646,4.745244903821104
1,826,4.745428328874915
1,308,4.766710431184477
1,280,4.771005342695057
1,491,4.77161695064777
1,722,4.79402363982081
1,54,4.809005644440184
1,750,4.821387536886061
1,492,4.829235886975798
1,64,4.8450878172939715
1,431,4.8517983368038875
1,386,4.8539981587962195
1,835,4.854982097207079
1,463,4.855934897993297
1,257,4.876508238352341
1,603,4.887170755756957
1,848,4.887196277792202
1,752,4.892172176683571
1,432,4.898220269351803
1,706,4.922464749755506
1,295,4.9314452542569365
1,753,4.931564680574864
1,47,4.947826335716019
1,839,4.957819057121675
1,568,4.964875355391004
1,793,4.980109131749984
1,806,4.992059437225589
1,761,5.01243268315509
1,672,5.021515051155928
1,656,5.02152260014656
1,316,5.024480330996625
1,837,5.04024535351081
1,259,5.041965490600013
1,370,5.047289734966504
1,551,5.0489140642048085
1,680,5.056360726672917
1,804,5.057667495691968
1,815,5.0590855456356145
1,742,5.070425312536406
1,754,5.084694796150577
1,130,5.087287821009833
1,558,5.106531410410995
1,833,5.111086074764905
1,448,5.115101689228039
1,283,5.117337660819722
1,147,5.1229552039194095
1,628,5.163408468757939
1,417,5.169505957708788
1,258,5.175559247251105
1,31,5.177357273241798
1,521,5.178615049818809
1,824,5.184898895183722
1,886,5.198662957633084
1,408,5.200277030977827
1,775,5.20905879734692
1,344,5.210350896562322
1,723,5.233912914125263
1,478,5.234844141428479
1,819,5.2361813241695
1,825,5.246951174215147
1,423,5.256925367965907
1,418,5.26435874854736
1,739,5.266224664591071
1,433,5.26802308371265
1,271,5.273355932411709
1,868,5.274506846087667
1,770,5.284188466183017
1,858,5.2845405660663465
1,309,5.292504801944797
1,296,5.2966614843664095
1,766,5.304495435918798
1,402,5.315795374090005
1,760,5.3159561265766
1,847,5.330920702242399
1,35,5.331673808344269
1,869,5.332823442421992
1,836,5.333578359305449
1,238,5.346761958797456
1,813,5.364530338742298
1,849,5.365536370081553
1,593,5.379075649797012
1,590,5.386719133397658
1,78,5.390103734805015
1,710,5.395438823904066
1,18,5.39556455286952
1,611,5.3992081012829445
1,827,5.404392626375429
1,755,5.4100529880490145
1,834,5.431457149036486
1,387,5.467721864995128
1,248,5.4890994637296755
1,816,5.494007654794191
1,877,5.497444716711574
1,303,5.500069675173185
1,353,5.503084722561311
1,89,5.508648120066903
1,464,5.511475744374491
1,586,5.521355954226598
1,587,5.529415611000436
1,879,5.534462039539825
1,894,5.537123889489111
1,610,5.539279258622316
1,114,5.540105808180751
1,493,5.5495853098594266
1,58,5.557053402461475
1,284,5.563415970041511
1,621,5.577854575358218
1,893,5.606127493491851
1,645,5.609652157850338
1,604,5.610664610342117
1,20,5.622838345741611
1,219,5.623497680904672
1,338,5.628577696571234
1,867,5.63009370059013
1,738,5.632470725712281
1,622,5.641497433408467
1,261,5.645343790844611
1,705,5.6476929861261205
1,878,5.6527978057267365
1,201,5.666620539998504
1,272,5.6684507536305615
1,74,5.67527601611847
1,688,5.680130175689314
1,840,5.682166757000679
1,323,5.687000337892593
1,507,5.689842964450635
1,449,5.6932541836805255
1,154,5.695952278190863
1,8,5.69947006825267
1,906,5.700883237964286
1,663,5.712576954359681
1,229,5.7231363973705545
1,673,5.736864637732802
1,640,5.737634795443988
1,605,5.738231610164595
1,260,5.757290712525785
1,870,5.77553763418121
1,371,5.790512844420629
1,552,5.790671159952882
1,740,5.795507133037227
1,900,5.800183240008833
1,639,5.807016817186388
1,434,5.808659319677113
1,403,5.815577419341815
1,536,5.8240475231155076
1,707,5.839909593791406
1,117,5.8481918476365795
1,713,5.85691951814781
1,151,5.86186337223915
1,388,5.867238549309592
1,896,5.876880105260264
1,297,5.877438220397781
1,623,5.885922536978337
1,479,5.897805559872948
1,354,5.901059979212047
1,249,5.905555945531747
1,745,5.915306338844869
1,541,5.919787851768829
1,159,5.934159220210913
1,161,5.938827168700677
1,660,5.951617963527198
1,910,5.952783912304643
1,419,5.9559723322086375
1,769,5.961694788746241
1,106,5.9703199536436165
1,690,5.972625708824499
1,81,5.979066507689126
1,901,5.981471806314087
1,522,5.983183181058968
1,887,5.98906622469826
1,372,5.989247725204151
1,794,5.990824279123815
1,657,5.994878042640763
1,851,5.995286733392182
1,67,5.995324439981997
1,911,6.0015905493964565
1,453,6.012870406411595
1,857,6.016908899291017
1,32,6.01692569358755
1,569,6.016994950412379
1,48,6.018130102369398
1,355,6.028075224953589
1,838,6.030704782527533
1,220,6.0390988914676225
1,771,6.077581112461202
1,905,6.077614417133892
1,756,6.082266697329356
1,895,6.085854989016668
1,674,6.093972202683975
1,310,6.098596372941133
1,537,6.104161656136545
1,324,6.106575170944331
1,658,6.1200967303302996
1,339,6.120912697750926
1,134,6.12382037564605
1,788,6.125857157817898
1,2,6.1275707585601324
1,908,6.12986841349257
1,841,6.141967495361399
1,250,6.190908732222682
1,285,6.191379197426606
1,105,6.191985099556387
1,641,6.203928673366147
1,71,6.215253197520173
1,450,6.217500729469221
1,138,6.219564533605204
1,21,6.222435598682672
1,210,6.226433300505712
1,553,6.228934110710989
1,3,6.23612653411854
1,508,6.247265719577029
1,675,6.249881993629047
1,404,6.252308108273239
1,852,6.253333403214467
1,230,6.257651333157335
1,465,6.259900994516882
1,891,6.263818387849622
1,691,6.273533069942891
1,767,6.2753435974342855
1,148,6.279338750964025
1,902,6.284018808544393
1,899,6.285593168319539
1,273,6.298887069842062
1,921,6.29962043379375
1,135,6.3067103147975665
1,311,6.317893654742535
1,692,6.322968024734183
1,915,6.323203127535749
1,768,6.328818405597321
1,51,6.3414339598369995
1,853,6.352925305463612
1,325,6.355513376409313
1,786,6.359494073830043
1,108,6.364287371355075
1,40,6.366388282136627
1,679,6.371526157267828
1,70,6.373635291871877
1,885,6.373674197664229
1,676,6.377710683299661
1,860,6.379170313346576
1,785,6.383644509328577
1,781,6.384519015415419
1,109,6.386721476777596
1,708,6.387350873242195
1,239,6.389839852957634
1,920,6.39099355079023
1,523,6.397942342465649
1,25,6.407254020662104
1,801,6.418044124362404
1,925,6.419071229440005
1,202,6.421716483566954
1,662,6.423160288591344
1,194,6.424464476397262
1,188,6.430015881665269
1,744,6.438128001820396
1,494,6.4438525367083805
1,724,6.4445674387888685
1,156,6.447927122550819
1,913,6.455148104479044
1,904,6.464365320655414
1,298,6.465894395068514
1,659,6.469753507745591
1,907,6.470248852765552
1,912,6.475698182890783
1,772,6.480779778632209
1,12,6.4812012150703096
1,164,6.488106643520054
1,149,6.489285134721359
1,389,6.4911263105356936
1,606,6.500006983905136
1,882,6.503777422480352
1,27,6.510328372660731
1,221,6.520953962810525
1,356,6.522270896462065
1,798,6.522534696046786
1,59,6.528163353922948
1,729,6.530260138879907
1,538,6.540413894073109
1,241,6.543818008600469
1,373,6.549205578078217
1,859,6.55276255062303
1,889,6.558540385324771
1,876,6.558660893157816
1,774,6.569980406286364
1,831,6.571066644479564
1,863,6.574292884674339
1,842,6.577461970703793
1,262,6.582390235561779
1,438,6.582969276895232
1,624,6.597891123334695
1,570,6.6117013625328935
1,693,6.623970251332029
1,14,6.624105784521577
1,231,6.627882919102376
1,923,6.628701929163771
1,916,6.632108605919883
1,862,6.637485360455338
1,150,6.64546791848342
1,883,6.648060133680182
1,929,6.649294994495897
1,897,6.652140812714535
1,880,6.666608592991148
1,874,6.670652386008256
1,864,6.673996528921509
1,782,6.67485483418525
1,291,6.675808929392204
1,741,6.6832270944060745
1,872,6.684267495193202
1,903,6.6876127278721045
1,589,6.6937391673689435
1,55,6.698442367119937
1,575,6.699178581796221
1,588,6.704401725873025
1,211,6.711253011960333
1,846,6.718518348198482
1,286,6.726058613206064
1,85,6.72617307744441
1,405,6.732525027012999
1,554,6.734438118270385
1,247,6.7424222018688145
1,60,6.744424698213626
1,420,6.757481166292522
1,709,6.7598674545549216
1,179,6.767636694523942
1,725,6.7797097620220725
1,784,6.788609821482651
1,95,6.790615200421676
1,274,6.794634808399508
1,466,6.7973516112287635
1,888,6.799239517484559
1,340,6.800492167559917
1,810,6.81170957546798
1,830,6.8128300596175
1,800,6.815607003839142
1,822,6.817573835599024
1,571,6.823864640416874
1,65,6.825534416017869
1,495,6.827713711982243
1,930,6.830893249822226
1,843,6.839354857574755
1,92,6.840627641630609
1,212,6.841489918846844
1,88,6.847479176539426
1,68,6.850687156254145
1,757,6.856977970912737
1,279,6.857430394033074
1,240,6.8658133195339195
1,6,6.872402675613588
1,222,6.87712538864052
1,539,6.885553619169715
1,326,6.889588960404935
1,642,6.891406672754667
1,926,6.897232854017394
1,232,6.900972330661591
1,854,6.90617397978673
1,557,6.907006020039923
1,183,6.909870092228903
1,607,6.911404136644651
1,627,6.919422199216256
1,759,6.920224083140343
1,251,6.924636623727969
1,524,6.927453231371087
1,909,6.929226520155952
1,125,6.931459723885987
1,390,6.932718753413384
1,184,6.940797435705003
1,696,6.955433232831387
1,726,6.956217713745434
1,435,6.957879623597683
1,357,6.984213935795353
1,168,6.98710175347746
1,24,6.994879229928467
1,209,7.003588188889369
1,797,7.004826500648565
1,572,7.0071025620958025
1,145,7.027978304348223
1,875,7.029315375758452
1,195,7.038922496272835
1,29,7.060415199098833
1,341,7.06406533080333
1,592,7.067946262675242
1,374,7.068224469622124
1,203,7.075455471156442
1,312,7.081715865616426
1,167,7.085363510568151
1,69,7.086871994163766
1,142,7.089281028015653
1,152,7.0893213192306765
1,728,7.092108865392918
1,87,7.099896359987489
1,119,7.1028660897021165
1,799,7.106032406242488
1,42,7.106598697283761
1,43,7.108225332289315
1,287,7.117936143053607
1,480,7.146924069269084
1,736,7.1476098722747645
1,97,7.151072126901853
1,223,7.160641677478095
1,481,7.161217327115542
1,866,7.168914347577072
1,299,7.1767738258214315
1,80,7.19105623099896
1,213,7.195305599403164
1,574,7.19701616624452
1,263,7.20166198616856
1,358,7.214021273984402
1,275,7.215224885433866
1,928,7.232609772490119
1,898,7.232747729410596
1,82,7.246011215012552
1,83,7.248185226079068
1,189,7.2529171419818645
1,22,7.253694384956585
1,451,7.256858857128972
1,63,7.258162387558201
1,525,7.260513150805958
1,510,7.268510285702202
1,937,7.2919282978211575
1,832,7.293711573954034
1,812,7.296819938955919
1,644,7.352816607293483
1,155,7.360778532511993
1,625,7.3666454327378865
1,467,7.3742574077443175
1,327,7.380962266183968
1,176,7.383179835707171
1,196,7.387859873819315
1,509,7.39563840171621
1,555,7.39716044703941
1,242,7.400485114346838
1,204,7.40165820798928
1,193,7.402443090020209
1,205,7.408419828169788
1,712,7.4094573218916695
1,919,7.425336929029243
1,30,7.447426644335765
1,342,7.449644761859909
1,436,7.453274951668567
1,77,7.458256408625915
1,743,7.465688861617335
1,711,7.467125049031652
1,437,7.485737873139963
1,252,7.489316730343503
1,936,7.497945464799872
1,850,7.508058902429844
1,190,7.509170737417467
1,122,7.510492920142743
1,914,7.513319847182669
1,496,7.5253028655171255
1,856,7.53061956340218
1,727,7.554031369056841
1,391,7.555073322178649
1,214,7.556878711657455
1,821,7.564284296788966
1,918,7.564386415514811
1,482,7.566819564714194
1,845,7.579191067151669
1,452,7.579925663867658
1,127,7.584502505286665
1,158,7.594781103115557
1,375,7.606394426880099
1,121,7.635636060617357
1,185,7.636883237144743
1,591,7.661124823058664
1,233,7.686101389858205
1,796,7.6994371301251
1,197,7.702698979632919
1,881,7.705477929347516
1,328,7.710477648357493
1,820,7.748166349701038
1,931,7.750997868046146
1,922,7.754550974634896
1,182,7.7657426491854515
1,224,7.768568112122109
1,113,7.773234481826434
1,422,7.775907521421253
1,932,7.785226807666502
1,855,7.79295226040634
1,243,7.796239415658158
1,132,7.80352633605215
1,783,7.809011136213547
1,406,7.814925905355674
1,133,7.837156086854203
1,90,7.839797836605464
1,890,7.844981433528392
1,421,7.860189253906188
1,39,7.868541012271636
1,861,7.869010598655564
1,795,7.869710137582221
1,933,7.870687215660954
1,609,7.871295360145802
1,773,7.872501104921379
1,947,7.875325574244211
1,678,7.8764978984210625
1,468,7.889582917715131
1,191,7.897814068162283
1,180,7.8991045687696655
1,100,7.902913448414484
1,46,7.903995046049361
1,407,7.913670483815038
1,264,7.920149932420835
1,187,7.921589933992129
1,93,7.933048154891168
1,924,7.938283100141504
1,758,7.958219208718463
1,253,7.963242117304564
1,927,7.967571828336648
1,50,7.995862442377732
1,111,7.9964277790988145
1,359,8.002155562968607
1,695,8.004653704954286
1,228,8.007278472882229
1,173,8.024173721118519
1,112,8.036014837532031
1,917,8.05504729944637
1,177,8.06675218085738
1,120,8.088756579917773
1,884,8.118354592152242
1,873,8.122795063792205
1,934,8.128532487230116
1,938,8.131974763749504
1,809,8.13303772682607
1,343,8.13663097137007
1,234,8.138278235029171
1,56,8.144757679071114
1,315,8.177184787412354
1,871,8.182570136073913
1,939,8.188319290672432
1,376,8.194834585259875
1,811,8.1958146861739
1,186,8.214983475411977
1,556,8.235283058919237
1,892,8.243811273433833
1,942,8.246570274040769
1,181,8.262324108290503
1,288,8.264636947246258
1,144,8.277699606261534
1,17,8.289394632621464
1,807,8.289955001198265
1,178,8.299380392217529
1,301,8.300765443535651
1,526,8.31721165463781
1,198,8.32094179123382
1,661,8.343529506130611
1,175,8.347118393508625
1,66,8.364462699842353
1,162,8.377565227306256
1,329,8.380620499340075
1,935,8.393562828140857
1,23,8.39506173478415
1,140,8.399262470180426
1,174,8.408788736335792
1,300,8.447714004525267
1,945,8.450046322102718
1,49,8.46570211469296
1,313,8.492942786509643
1,104,8.500989872908342
1,943,8.508368701670266
1,192,8.555119216399786
1,254,8.558290454420078
1,302,8.577004988492725
1,290,8.586246686446508
1,314,8.586509851157828
1,626,8.591133753226533
1,137,8.62207332203713
1,844,8.638217018947364
1,153,8.658221400660619
1,200,8.680723720023476
1,244,8.681779713118539
1,28,8.698765187248487
1,276,8.699188483702788
1,278,8.721593419532317
1,235,8.732101302511106
1,289,8.736936864011792
1,75,8.76623932177735
1,865,8.770490421729615
1,265,8.792634671113875
1,206,8.796240336922132
1,215,8.803198009212473
1,277,8.804362474218197
1,392,8.85497205040877
1,266,8.905907434561952
1,949,8.910687629170495
1,245,8.92044876279958
1,940,8.958639877755896
1,267,8.960996095291145
1,946,8.984737102074764
1,199,8.993153477884166
1,944,8.993716655148157
1,808,9.028816743811728
1,207,9.113221724945378
1,94,9.163400467790629
1,216,9.166552432859458
1,255,9.171861762697992
1,256,9.176706093291976
1,948,9.218813506298773
1,246,9.252818105161865
1,225,9.255877881770571
1,237,9.369334680938957
1,226,9.433409368464364
1,941,9.510138979524013
1,146,9.56994857808166
1,236,9.58970585845994
1,227,9.705141745059853
1,217,9.72278191246198
1,218,9.777098826750072
1,26,9.88672023771932
1,208,9.92743937029755
1,110,9.98857879473991
2,2,0.0
2,902,0.22920670316247563
2,908,0.30894641970689174
2,896,0.4054785725531649
2,907,0.475339042310274
2,912,0.4887132380456696
2,899,0.4938437332622977
2,879,0.5931087190203082
2,913,0.6342261106933679
2,904,0.683322455706108
2,911,0.7824105586520154
2,923,0.8077799353780939
2,889,0.8109795873209492
2,887,0.8298241866452971
2,895,0.8328992398208419
2,869,0.850735717254866
2,897,0.8710979477652296
2,20,0.8768333350040318
2,903,0.9065698629227981
2,880,0.9229038794330265
2,35,1.0260310334728626
2,152,1.0704518311068003
2,909,1.1189531472347831
2,154,1.1295153505056341
2,901,1.1314434658076125
2,48,1.1363217989020002
2,921,1.1561344265817122
2,878,1.1568413132822783
2,848,1.2119460663189936
2,108,1.2208013641430364
2,135,1.2523958737972334
2,906,1.260105913586652
2,920,1.3366791097898971
2,858,1.3419570499040874
2,888,1.3858422494119398
2,925,1.3883591366486117
2,836,1.3990533228288526
2,928,1.4116877787044424
2,894,1.4265785828864868
2,916,1.4272424289709393
2,12,1.4504891222789165
2,868,1.4897703754019778
2,89,1.5834763346579148
2,919,1.6150635561080744
2,929,1.6185829017045037
2,936,1.6770234710141954
2,926,1.6812921389439703
2,900,1.6960608175650111
2,914,1.7030464742615008
2,826,1.7106912840491506
2,837,1.732633865340596
2,930,1.7343904153093086
2,918,1.7434644217291353
2,92,1.744124807117692
2,886,1.763818219958234
2,847,1.768190064880993
2,158,1.7738591093298817
2,893,1.7748188376960277
2,910,1.7873162680740224
2,877,1.834670984116349
2,859,1.8805816747300208
2,915,1.9097922444449005
2,148,1.9536566210166244
2,932,1.9643048138808257
2,905,2.035103923236323
2,849,2.05792488191134
2,43,2.0775132394979234
2,927,2.1466498345509706
2,924,2.1772229992383254
2,870,2.2221958298918976
2,917,2.234125305660694
2,937,2.261216205029766
2,39,2.3107354145956736
2,891,2.3109690575486335
2,939,2.367397296886753
2,867,2.4142041457201984
2,121,2.419695345543933
2,942,2.425648280255092
2,144,2.456777612475856
2,103,2.4589393814916516
2,823,2.4703347499959873
2,922,2.4728017760877994
2,931,2.504230656977997
2,66,2.5435407060566755
2,835,2.5556836272752315
2,885,2.5651639217341184
2,882,2.569355894711926
2,814,2.5917980493796042
2,871,2.6090930324679906
2,945,2.6291243283170425
2,49,2.644780120907286
2,943,2.687446707884591
2,874,2.7362308582398303
2,872,2.749845967424777
2,876,2.750150617227705
2,860,2.7564311232315672
2,803,2.7710580348269533
2,133,2.806443994062812
2,156,2.807610495945802
2,90,2.8090857438140735
2,857,2.824497778927764
2,875,2.8348099693456357
2,933,2.839975122869563
2,947,2.8446134814528197
2,29,2.865909792686016
2,881,2.872514756037438
2,28,2.8778431934628115
2,824,2.8856004252518743
2,791,2.888596757412678
2,935,2.9062456694876753
2,934,2.9125917721566905
2,938,2.9160340486760807
2,815,2.9496061552122645
2,50,2.9651503495863403
2,866,2.974408941164255
2,883,3.007743507075165
2,96,3.0369748283938476
2,864,3.039733305411404
2,813,3.0652318688104483
2,787,3.068154227137448
2,949,3.0897656353848175
2,790,3.108251650918093
2,834,3.1321586791046365
2,946,3.1638151082890875
2,42,3.172177169515334
2,861,3.1810357661481268
2,825,3.1832608302379457
2,777,3.2193530205705487
2,763,3.253690951551856
2,778,3.2820945199206597
2,940,3.2878949796202552
2,898,3.2983262016421677
2,37,3.34372426183796
2,84,3.370549039877599
2,845,3.39414997161923
2,802,3.480756539409326
2,747,3.487230892079613
2,153,3.503911494981813
2,30,3.51300511656734
2,853,3.530033061010476
2,762,3.536641974889519
2,843,3.585735605766203
2,855,3.598446853993523
2,884,3.6275356802841285
2,117,3.62781084246196
2,68,3.634797601384211
2,842,3.6935170092087017
2,731,3.701654077904191
2,856,3.7221092874720694
2,168,3.7334825016689077
2,18,3.741654013657991
2,827,3.7504820871639
2,892,3.75299236156572
2,150,3.7615229569883284
2,846,3.7759401472789653
2,715,3.7782349551898085
2,24,3.7789896750585337
2,890,3.786004722399821
2,776,3.843102347992401
2,94,3.9474597527172044
2,944,3.963004562356766
2,841,4.02634322455467
2,817,4.045354591525049
2,816,4.061026793277621
2,118,4.061322272639902
2,804,4.109344052222532
2,801,4.118745654430555
2,838,4.134426294448433
2,748,4.150386427695484
2,62,4.184037218955897
2,948,4.188101413507378
2,698,4.234021456923644
2,865,4.279671509861503
2,941,4.294198264450588
2,831,4.296147619968768
2,9,4.319720734087371
2,111,4.337627626463568
2,15,4.343055773231914
2,828,4.399214894750424
2,789,4.4283681266966655
2,786,4.4283752001379835
2,844,4.443711612534546
2,850,4.447999238821937
2,714,4.4572260988636
2,805,4.495128593901019
2,22,4.500421958274824
2,746,4.550651573799592
2,852,4.5686614437000035
2,772,4.5867056843903615
